customer_id,first_name,last_name,age,gender,location,subscription_length_months,monthly_bill,total_usage_gb,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,customer_service_calls,satisfaction_score,last_payment_days_ago,last_login_days_ago,credit_score,support_tickets,avg_monthly_usage_growth,churn_probability,churn
CUST_004323,Joseph,Smith,63,Male,Los Angeles,5,98.88,218.7,1,0,DSL,0,0,0,0,0,1,One year,0,Bank transfer,0,6.6,9,3,850,3,0.154,0.58,0
CUST_004324,Thomas,Anderson,28,Female,Houston,3,113.32,188.8,1,0,Fiber optic,0,1,1,0,0,1,Two year,1,Credit card,3,6.0,5,6,509,2,-0.173,0.707,0
CUST_004325,Jennifer,Taylor,33,Male,Chicago,23,71.07,3.6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card,3,7.1,21,2,794,3,-0.176,0.673,1
CUST_004326,Dorothy,Hernandez,60,Male,New York,13,47.62,14.6,1,1,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,2,6.1,35,8,766,3,0.156,0.73,1
CUST_004327,Jessica,Jackson,36,Female,San Antonio,4,55.86,2.7,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer,1,8.3,4,8,699,1,0.097,0.568,1
CUST_004328,Sarah,Miller,58,Male,Houston,6,51.82,50.5,1,0,Fiber optic,0,0,0,1,0,0,One year,1,Electronic check,2,8.8,13,0,439,1,0.195,0.483,0
CUST_004329,Christopher,Brown,70,Female,Austin,61,45.11,62.0,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Electronic check,2,5.6,5,0,706,3,0.188,0.563,1
CUST_004330,Sarah,Brown,38,Male,Charlotte,33,64.02,21.2,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer,3,6.7,2,1,849,2,0.089,0.356,1
CUST_004331,Anthony,Smith,55,Male,San Diego,38,83.93,126.1,1,0,Fiber optic,0,0,1,0,1,0,One year,0,Electronic check,2,7.7,2,1,688,1,0.222,0.337,0
CUST_004332,Richard,Martin,27,Male,New York,11,81.13,38.9,1,0,Fiber optic,1,1,1,0,0,0,One year,1,Electronic check,1,7.8,3,8,647,2,0.413,0.37,0
CUST_004333,John,Thompson,56,Female,San Jose,17,66.47,376.5,1,0,DSL,0,1,0,0,1,1,Month-to-month,0,Electronic check,3,7.3,8,3,660,3,-0.078,0.53,1
CUST_004334,Barbara,Williams,47,Male,New York,8,68.23,1.0,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,5,7.1,3,5,705,1,-0.013,0.495,0
CUST_004335,David,Jackson,52,Female,Dallas,1,64.55,6.7,1,0,DSL,1,1,0,0,1,0,Two year,1,Bank transfer,1,4.7,8,7,402,2,0.133,0.468,0
CUST_004336,Christopher,Sanchez,35,Male,Austin,9,39.69,17.2,1,0,DSL,0,1,0,0,1,1,Month-to-month,1,Electronic check,2,4.5,0,10,736,1,0.113,0.722,1
CUST_004337,Linda,Clark,20,Male,Los Angeles,16,71.1,1.6,1,0,DSL,1,0,0,0,1,0,One year,0,Credit card,1,9.1,4,4,583,0,0.19,0.29,1
CUST_004338,Sandra,Miller,52,Male,Charlotte,6,52.8,81.0,1,1,DSL,1,1,1,0,1,0,One year,1,Electronic check,0,9.6,5,4,717,3,0.008,0.416,0
CUST_004339,Mark,Lewis,18,Male,Charlotte,33,38.9,2.6,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,3,7.7,11,5,850,0,0.124,0.564,1
CUST_004340,Sarah,Jackson,40,Female,Charlotte,2,77.35,87.0,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,1,7.2,0,4,623,2,0.089,0.574,1
CUST_004341,Donna,Jones,59,Female,Chicago,8,52.21,2.9,1,0,DSL,1,0,1,1,0,0,Two year,0,Bank transfer,0,6.8,30,11,573,1,0.168,0.353,0
CUST_004342,Richard,Lee,47,Female,Dallas,2,73.05,17.8,1,0,Fiber optic,1,1,0,0,1,0,One year,0,Bank transfer,0,7.9,4,0,687,3,-0.14,0.597,1
CUST_004343,Charles,Taylor,74,Male,Charlotte,9,93.6,127.8,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Electronic check,4,8.0,8,1,849,0,0.092,0.666,1
CUST_004344,Mary,Rodriguez,60,Male,Houston,1,45.6,151.6,0,0,No,0,0,0,0,0,0,Two year,0,Electronic check,7,7.9,14,0,707,4,0.086,0.638,0
CUST_004345,Elizabeth,Lopez,35,Male,Charlotte,5,69.19,31.9,1,1,DSL,1,0,1,0,1,0,One year,1,Credit card,1,8.6,5,10,791,0,-0.012,0.463,0
CUST_004346,Patricia,Wilson,45,Female,New York,9,32.32,157.5,1,0,DSL,1,0,0,0,1,0,Month-to-month,0,Mailed check,1,8.8,11,3,743,0,0.091,0.69,1
CUST_004347,Mary,Thomas,44,Male,New York,11,123.1,80.1,1,0,DSL,0,0,1,0,0,0,One year,1,Mailed check,1,8.7,8,8,797,4,0.074,0.581,0
CUST_004348,Barbara,White,21,Female,Fort Worth,14,38.72,25.5,1,1,DSL,0,1,1,0,1,0,Month-to-month,1,Bank transfer,1,7.2,7,4,616,2,-0.028,0.574,1
CUST_004349,Michael,Martin,30,Male,Fort Worth,5,54.28,87.2,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,2,8.9,2,0,829,4,0.171,0.517,0
CUST_004350,Christopher,Anderson,36,Male,Columbus,13,113.9,27.1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,1,6.0,5,0,742,3,-0.017,0.627,1
CUST_004351,Sarah,Garcia,18,Male,Charlotte,12,60.72,17.4,1,0,DSL,0,0,1,0,1,0,Month-to-month,1,Credit card,0,4.8,2,0,542,1,-0.243,0.521,1
CUST_004352,David,Davis,45,Male,New York,6,41.31,51.9,1,0,Fiber optic,0,0,0,0,0,1,Two year,1,Credit card,1,8.8,18,1,660,1,-0.047,0.531,1
CUST_004353,Mark,Jones,41,Female,Los Angeles,31,88.7,33.4,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,2,6.2,1,12,697,0,0.195,0.642,0
CUST_004354,James,Sanchez,19,Male,Charlotte,14,87.9,9.8,1,0,DSL,1,1,1,1,1,0,Month-to-month,0,Electronic check,2,6.2,0,6,690,1,0.093,0.425,0
CUST_004355,Joseph,Johnson,51,Female,Los Angeles,7,51.77,3.7,1,0,DSL,1,0,0,0,0,0,One year,1,Credit card,0,7.6,5,1,673,2,0.057,0.4,1
CUST_004356,Jennifer,Johnson,55,Male,Austin,52,54.06,83.1,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Bank transfer,3,7.0,0,2,705,2,0.134,0.247,0
CUST_004357,Elizabeth,Jones,48,Female,San Diego,33,56.03,61.3,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Bank transfer,3,4.9,5,4,705,0,-0.208,0.667,1
CUST_004358,James,Martinez,40,Male,New York,72,61.39,30.0,1,0,Fiber optic,0,1,1,0,1,1,Two year,0,Bank transfer,2,3.9,18,10,626,1,-0.068,0.348,1
CUST_004359,Donna,Jackson,53,Female,Chicago,21,31.27,100.8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer,0,7.4,19,7,721,1,0.286,0.629,1
CUST_004360,Susan,Wilson,55,Female,San Antonio,8,62.02,30.1,1,1,Fiber optic,1,0,1,1,1,0,Month-to-month,0,Credit card,1,5.9,5,10,758,0,0.045,0.566,0
CUST_004361,Nancy,Taylor,49,Female,Charlotte,5,136.12,107.1,1,0,DSL,0,1,0,0,1,1,Month-to-month,1,Credit card,0,8.5,11,0,850,3,0.107,0.688,1
CUST_004362,Anthony,Lee,32,Male,Jacksonville,19,46.6,121.4,1,1,DSL,0,0,0,0,0,1,Month-to-month,0,Credit card,12,8.2,11,18,850,2,-0.025,0.707,1
CUST_004363,Karen,Harris,49,Female,San Jose,71,52.8,97.6,1,1,No,0,0,0,0,0,0,Two year,1,Mailed check,6,3.4,6,1,644,2,0.191,0.356,0
CUST_004364,Donna,Lopez,62,Male,San Antonio,17,41.54,34.8,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Electronic check,2,6.2,9,1,635,1,0.262,0.454,1
CUST_004365,Lisa,Martinez,36,Male,Chicago,38,85.19,75.4,0,0,Fiber optic,0,0,0,0,1,1,One year,0,Mailed check,3,6.1,11,5,647,0,0.072,0.403,1
CUST_004366,Sandra,Jackson,76,Male,New York,7,107.91,40.1,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card,2,6.7,6,8,562,1,-0.216,0.8,1
CUST_004367,Robert,Lewis,37,Male,Phoenix,9,106.92,77.9,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,1,7.0,34,2,696,1,0.042,0.719,1
CUST_004368,Nancy,Moore,45,Female,New York,42,40.48,14.4,1,0,Fiber optic,1,1,0,0,0,0,One year,1,Credit card,2,5.6,24,5,850,1,0.257,0.577,0
CUST_004369,Jennifer,Harris,34,Male,Los Angeles,25,81.44,36.8,1,0,DSL,1,1,1,0,0,1,Month-to-month,0,Electronic check,4,8.6,14,12,592,3,-0.15,0.68,1
CUST_004370,Elizabeth,Jones,48,Female,Phoenix,71,118.33,18.7,1,0,DSL,1,1,1,1,0,0,Month-to-month,1,Bank transfer,5,5.5,9,3,618,1,-0.184,0.8,1
CUST_004371,Patricia,Jones,18,Female,Phoenix,26,81.77,2.5,1,0,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,1,8.5,14,4,512,0,0.13,0.383,1
CUST_004372,Sarah,Thomas,36,Female,New York,10,80.75,57.1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card,4,7.6,21,6,775,0,-0.045,0.603,1
CUST_004373,Betty,Martinez,28,Female,Dallas,13,55.22,108.1,1,0,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Mailed check,0,5.9,1,0,699,2,-0.32,0.548,0
CUST_004374,John,Martin,47,Male,San Diego,41,72.82,1.6,1,0,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Credit card,1,8.6,1,6,597,1,-0.037,0.428,1
CUST_004375,Donald,Hernandez,59,Female,New York,14,109.35,16.5,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Bank transfer,2,7.0,5,0,574,2,0.375,0.647,0
CUST_004376,Barbara,Martinez,54,Male,Charlotte,5,76.04,38.5,1,0,Fiber optic,1,0,1,0,0,1,One year,1,Bank transfer,3,6.7,34,16,622,2,0.113,0.569,0
CUST_004377,Richard,Lopez,18,Female,New York,10,40.48,52.8,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,0,8.3,1,0,749,0,0.226,0.498,1
CUST_004378,Thomas,Smith,75,Female,Charlotte,13,55.57,10.2,1,0,Fiber optic,1,1,1,0,0,1,Month-to-month,1,Bank transfer,3,7.4,8,3,715,2,-0.11,0.634,1
CUST_004379,Matthew,Taylor,49,Female,New York,1,108.17,4.4,1,0,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Mailed check,2,5.8,3,7,593,4,0.085,0.8,1
CUST_004380,James,Jackson,33,Male,Charlotte,24,75.94,45.7,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,3,6.1,2,1,618,0,0.006,0.461,0
CUST_004381,Linda,Perez,47,Male,New York,2,69.94,102.4,1,1,Fiber optic,1,0,1,0,0,0,One year,1,Credit card,1,7.8,25,3,774,6,-0.079,0.548,1
CUST_004382,Jessica,Perez,47,Male,Fort Worth,9,53.43,1.9,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,1,7.8,14,0,489,2,-0.042,0.545,0
CUST_004383,Matthew,Jones,34,Male,Houston,29,107.28,32.2,0,0,DSL,1,0,0,0,1,0,Two year,0,Electronic check,1,7.8,12,6,569,4,0.147,0.407,1
CUST_004384,Mark,Johnson,47,Male,Fort Worth,11,129.67,91.3,1,1,Fiber optic,1,0,1,0,0,0,Two year,0,Mailed check,3,7.3,10,0,693,3,0.347,0.513,1
CUST_004385,Jessica,Davis,35,Female,Phoenix,33,110.53,10.7,1,0,DSL,1,0,0,1,0,0,Two year,0,Bank transfer,0,5.4,15,6,690,2,0.198,0.398,1
CUST_004386,Robert,Taylor,38,Male,New York,7,118.75,21.4,1,0,Fiber optic,1,0,1,0,0,1,Two year,0,Electronic check,3,8.7,17,0,746,2,-0.164,0.7,1
CUST_004387,Richard,Clark,34,Male,Fort Worth,56,57.77,42.3,1,1,Fiber optic,1,0,1,1,0,0,One year,1,Bank transfer,2,6.9,5,0,762,1,-0.013,0.324,0
CUST_004388,Sandra,Clark,23,Female,New York,4,54.59,164.9,1,1,DSL,1,0,0,0,1,0,Two year,1,Mailed check,1,4.6,5,6,745,2,-0.211,0.496,0
CUST_004389,Michael,Moore,47,Female,Charlotte,1,62.64,19.3,1,0,Fiber optic,1,0,1,1,0,1,One year,1,Mailed check,2,5.0,2,1,491,2,-0.177,0.691,1
CUST_004390,Susan,Ramirez,53,Male,New York,37,67.72,39.5,1,0,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Electronic check,1,9.2,23,1,760,1,0.109,0.477,1
CUST_004391,Donald,Johnson,52,Male,Philadelphia,25,118.2,40.5,1,1,DSL,0,0,1,0,0,0,One year,1,Electronic check,2,7.2,1,1,720,0,-0.16,0.653,0
CUST_004392,Matthew,Wilson,57,Male,Jacksonville,4,106.31,169.7,1,0,No,0,0,0,0,0,0,One year,0,Electronic check,1,9.2,9,4,683,3,0.14,0.63,0
CUST_004393,Karen,Lopez,49,Male,Phoenix,72,82.71,4.9,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,4,7.6,0,3,779,3,0.105,0.462,0
CUST_004394,Charles,Miller,37,Female,Los Angeles,12,37.62,39.3,1,0,Fiber optic,1,0,0,1,1,0,One year,1,Electronic check,1,6.4,8,0,805,0,-0.014,0.546,1
CUST_004395,William,Miller,57,Male,Fort Worth,54,33.95,85.3,1,0,Fiber optic,1,0,1,1,0,1,Two year,1,Mailed check,6,7.1,23,5,614,1,-0.118,0.642,1
CUST_004396,Robert,Lee,24,Female,Columbus,12,73.42,272.0,1,0,Fiber optic,1,1,0,1,0,0,One year,0,Electronic check,4,7.8,31,7,496,2,0.197,0.45,1
CUST_004397,Linda,Robinson,31,Female,Charlotte,11,94.83,83.9,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Credit card,2,6.5,22,0,634,1,-0.07,0.701,1
CUST_004398,Thomas,Miller,30,Female,Houston,10,64.6,27.6,1,1,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer,2,5.7,17,1,565,3,0.139,0.553,1
CUST_004399,Donald,Sanchez,61,Male,San Antonio,7,143.45,47.4,1,1,DSL,1,1,0,1,1,0,One year,1,Mailed check,2,7.4,2,7,660,1,-0.144,0.757,0
CUST_004400,Karen,Williams,59,Male,Houston,13,43.25,21.4,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Electronic check,0,6.2,10,3,741,1,0.016,0.633,1
CUST_004401,Richard,Hernandez,52,Female,Chicago,10,41.13,44.8,1,1,DSL,1,1,1,0,0,0,One year,0,Mailed check,2,7.6,1,1,613,4,0.41,0.563,1
CUST_004402,Lisa,Miller,61,Male,Fort Worth,1,51.13,70.5,0,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Electronic check,2,7.4,1,1,596,1,-0.074,0.597,1
CUST_004403,Patricia,Perez,31,Male,Houston,5,50.35,89.3,0,0,DSL,0,1,0,0,0,1,Month-to-month,0,Credit card,2,6.9,0,17,336,1,-0.089,0.739,0
CUST_004404,Susan,Thomas,50,Male,Phoenix,4,82.31,35.0,1,1,DSL,0,0,0,1,1,0,Two year,1,Electronic check,3,8.0,3,2,724,0,-0.218,0.551,1
CUST_004405,Linda,Thompson,43,Male,Phoenix,36,56.33,68.8,1,1,Fiber optic,1,0,1,0,0,1,Month-to-month,1,Electronic check,0,8.1,16,6,759,2,0.147,0.443,1
CUST_004406,Jessica,Thompson,57,Female,Jacksonville,16,35.9,115.0,1,1,Fiber optic,0,1,0,0,1,1,Two year,0,Bank transfer,2,4.6,7,1,590,0,0.382,0.484,0
CUST_004407,Dorothy,Anderson,43,Male,Charlotte,25,95.26,177.8,1,1,Fiber optic,0,0,1,0,0,0,Two year,0,Credit card,1,6.4,2,3,577,2,-0.112,0.545,0
CUST_004408,Charles,Martin,39,Female,Austin,56,32.98,55.0,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Bank transfer,4,6.2,3,12,666,2,-0.073,0.661,1
CUST_004409,James,Thompson,53,Male,Philadelphia,18,43.45,50.0,1,1,DSL,1,0,0,0,0,1,Two year,1,Electronic check,5,3.8,3,0,508,1,0.163,0.513,1
CUST_004410,William,Hernandez,58,Female,Columbus,72,34.85,34.8,1,0,DSL,1,0,0,0,0,0,One year,1,Credit card,3,5.1,20,0,786,0,0.081,0.577,1
CUST_004411,Sarah,Ramirez,34,Female,San Jose,6,72.45,12.3,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card,1,6.9,3,5,596,0,0.147,0.531,0
CUST_004412,Linda,Jackson,44,Female,New York,3,71.84,8.0,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,2,3.3,2,0,761,2,-0.106,0.8,0
CUST_004413,Betty,Jackson,29,Male,New York,9,143.54,59.5,1,1,Fiber optic,1,0,0,0,0,0,Two year,1,Electronic check,4,8.7,6,3,670,2,-0.11,0.637,1
CUST_004414,Jessica,Hernandez,18,Male,New York,11,96.11,12.2,1,1,DSL,1,0,0,1,0,0,One year,1,Bank transfer,3,7.0,25,2,502,2,-0.003,0.556,1
CUST_004415,James,Martin,48,Male,Philadelphia,40,118.71,68.4,1,1,Fiber optic,0,1,1,1,0,1,Month-to-month,1,Electronic check,3,7.0,16,1,585,1,-0.022,0.665,1
CUST_004416,Robert,Martinez,54,Female,Charlotte,14,74.85,64.3,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,2,6.9,13,4,469,0,0.294,0.55,0
CUST_004417,Donald,Wilson,48,Female,Chicago,6,45.12,37.3,1,0,DSL,0,0,0,1,0,1,One year,0,Electronic check,0,8.2,30,4,690,1,0.011,0.622,1
CUST_004418,Elizabeth,Hernandez,18,Female,Phoenix,24,70.19,2.2,1,0,Fiber optic,1,1,0,0,0,1,Month-to-month,0,Bank transfer,1,7.9,19,0,603,0,0.151,0.391,1
CUST_004419,Lisa,Garcia,39,Male,Charlotte,12,84.52,3.9,0,0,DSL,0,1,1,0,0,0,Month-to-month,0,Electronic check,3,6.8,4,5,644,1,-0.089,0.545,1
CUST_004420,Jennifer,Brown,18,Female,Charlotte,3,88.37,8.1,0,0,Fiber optic,1,0,0,1,0,0,One year,1,Mailed check,2,6.5,0,9,814,2,0.168,0.572,0
CUST_004421,Jessica,Anderson,65,Male,Austin,15,55.2,9.0,1,1,DSL,0,1,1,0,0,0,One year,0,Credit card,0,4.9,1,2,770,2,0.285,0.331,1
CUST_004422,William,Lewis,28,Female,Chicago,43,81.09,296.0,1,0,DSL,1,0,1,1,0,0,Month-to-month,0,Bank transfer,3,4.8,5,0,641,1,0.237,0.448,1
CUST_004423,Donna,Sanchez,63,Male,New York,33,45.91,21.3,1,0,Fiber optic,0,0,0,0,0,0,One year,1,Credit card,1,7.1,5,3,669,3,0.29,0.474,1
CUST_004424,Jennifer,Robinson,59,Female,New York,15,43.93,17.1,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,1,7.8,22,0,598,2,-0.062,0.667,0
CUST_004425,Nancy,Johnson,31,Male,New York,8,42.68,2.6,1,0,DSL,1,0,1,0,1,0,One year,1,Bank transfer,1,8.4,48,11,744,2,-0.088,0.607,1
CUST_004426,Patricia,Thomas,28,Male,Chicago,1,67.35,59.5,0,0,Fiber optic,0,1,0,0,1,0,Month-to-month,0,Mailed check,0,6.9,37,2,850,2,-0.222,0.747,1
CUST_004427,Patricia,Davis,50,Female,San Diego,11,41.63,51.4,1,1,DSL,1,0,1,0,0,1,One year,1,Electronic check,5,7.5,12,0,594,0,0.071,0.636,1
CUST_004428,Daniel,Robinson,32,Male,New York,25,56.27,10.5,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,3,6.2,6,3,715,5,-0.09,0.382,1
CUST_004429,Elizabeth,Smith,46,Female,New York,8,95.7,176.8,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,1,Electronic check,2,7.6,5,4,596,2,-0.052,0.711,0
CUST_004430,Michael,Lee,37,Female,Los Angeles,4,44.18,80.1,1,0,Fiber optic,0,0,1,0,0,0,One year,1,Electronic check,1,5.4,0,11,768,1,-0.087,0.638,0
CUST_004431,David,Davis,18,Female,San Jose,48,54.5,14.1,1,1,DSL,1,1,0,1,0,0,Two year,1,Mailed check,2,6.4,24,1,740,5,0.214,0.214,0
CUST_004432,Donna,Thompson,18,Male,Dallas,31,68.62,39.5,1,0,Fiber optic,0,1,1,0,0,1,Two year,1,Electronic check,2,6.9,27,4,730,2,0.176,0.228,0
CUST_004433,Joseph,Davis,48,Male,San Diego,18,73.61,37.7,0,0,Fiber optic,0,1,0,0,0,0,One year,1,Mailed check,3,6.3,2,3,527,2,0.145,0.413,0
CUST_004434,Charles,Anderson,36,Female,Chicago,2,54.61,23.1,1,0,DSL,0,0,0,0,1,1,Two year,1,Mailed check,4,7.2,5,0,455,0,-0.233,0.574,1
CUST_004435,Daniel,Martin,36,Male,Houston,2,91.35,116.6,1,1,DSL,1,0,0,0,0,1,One year,0,Bank transfer,2,9.2,11,16,720,2,0.095,0.702,1
CUST_004436,Mark,Miller,55,Female,New York,1,84.45,7.6,1,0,Fiber optic,1,1,1,1,1,0,Month-to-month,0,Mailed check,3,7.8,4,1,541,1,0.368,0.639,0
CUST_004437,Richard,Davis,62,Male,Los Angeles,17,105.21,39.8,1,0,Fiber optic,1,0,1,0,0,0,One year,1,Bank transfer,5,8.4,5,6,656,1,0.016,0.58,1
CUST_004438,Mary,Thomas,40,Male,Charlotte,2,64.54,32.3,1,0,Fiber optic,1,0,0,0,1,0,Two year,0,Credit card,3,6.4,7,7,632,2,-0.071,0.464,0
CUST_004439,Matthew,White,39,Male,Charlotte,33,54.32,34.0,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,2,6.5,5,5,783,2,-0.231,0.623,1
CUST_004440,Daniel,Harris,52,Male,San Jose,72,50.75,103.3,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Bank transfer,0,5.6,1,0,762,3,-0.05,0.53,0
CUST_004441,David,Clark,24,Male,Charlotte,8,75.4,15.3,1,0,DSL,0,0,1,1,1,0,Two year,1,Bank transfer,3,7.6,15,2,638,2,-0.081,0.342,0
CUST_004442,Thomas,Hernandez,48,Female,San Jose,10,57.35,6.0,1,1,Fiber optic,1,1,0,0,1,1,One year,1,Mailed check,7,9.6,2,8,712,1,0.073,0.485,0
CUST_004443,Robert,Sanchez,53,Female,New York,22,53.11,51.2,1,1,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,2,6.3,23,8,714,0,0.049,0.548,1
CUST_004444,Donna,White,55,Male,Charlotte,49,55.74,10.4,1,0,Fiber optic,1,0,0,0,0,0,One year,0,Electronic check,2,6.4,4,1,766,0,0.056,0.349,0
CUST_004445,Mark,Gonzalez,18,Female,New York,40,50.73,4.1,1,0,DSL,1,1,1,0,0,0,Month-to-month,0,Electronic check,1,5.2,3,3,481,1,-0.121,0.649,1
CUST_004446,Christopher,Miller,33,Male,Austin,1,72.21,33.9,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,0,Bank transfer,1,7.0,14,8,592,0,0.042,0.632,1
CUST_004447,Donna,Gonzalez,31,Female,Chicago,3,37.9,11.7,1,0,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,4,7.3,17,4,769,2,0.109,0.798,1
CUST_004448,Richard,Garcia,46,Female,Phoenix,25,75.28,27.8,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Credit card,3,5.1,4,1,543,2,0.144,0.507,0
CUST_004449,Barbara,Clark,52,Female,San Jose,21,87.41,20.1,0,0,DSL,1,0,0,0,0,0,One year,1,Bank transfer,3,9.0,27,8,552,0,-0.001,0.459,0
CUST_004450,Daniel,Smith,67,Male,Philadelphia,2,52.86,5.2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Bank transfer,2,7.9,13,8,660,2,0.158,0.63,0
CUST_004451,Charles,Lopez,37,Male,Chicago,12,143.86,73.6,1,0,DSL,1,0,1,0,0,1,Two year,1,Credit card,2,7.7,1,12,621,1,0.084,0.483,0
CUST_004452,Sandra,Smith,37,Male,Houston,27,67.16,1.6,1,0,Fiber optic,1,0,1,0,0,0,One year,0,Mailed check,1,8.1,1,9,726,3,0.088,0.342,1
CUST_004453,Sarah,Williams,62,Female,Houston,4,35.71,157.0,1,1,DSL,0,0,0,1,1,0,Month-to-month,1,Electronic check,1,3.9,3,5,803,1,0.085,0.755,1
CUST_004454,William,Lopez,49,Male,Charlotte,36,59.59,23.3,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Credit card,4,4.3,18,3,481,0,-0.052,0.573,0
CUST_004455,John,Smith,64,Female,Columbus,1,68.38,70.5,1,1,DSL,0,1,0,0,0,0,Two year,0,Credit card,1,9.2,32,30,687,0,0.087,0.446,1
CUST_004456,Elizabeth,Moore,49,Male,Philadelphia,27,79.81,106.3,1,0,Fiber optic,0,1,1,0,1,0,One year,0,Electronic check,1,7.1,17,19,663,2,0.101,0.41,0
CUST_004457,Mark,Brown,27,Female,Los Angeles,17,60.16,18.3,1,0,DSL,0,0,1,1,0,0,Month-to-month,0,Bank transfer,2,6.8,0,3,555,3,0.051,0.435,1
CUST_004458,Christopher,Jones,25,Male,Charlotte,6,44.49,68.8,1,1,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,1,6.5,1,7,429,1,0.329,0.647,1
CUST_004459,Thomas,Martinez,21,Male,Los Angeles,22,43.03,87.9,1,0,DSL,1,0,0,0,0,0,Month-to-month,0,Electronic check,6,8.4,9,2,588,1,-0.03,0.603,1
CUST_004460,Lisa,Anderson,54,Male,Los Angeles,27,51.34,14.5,1,0,Fiber optic,0,0,0,0,1,1,One year,0,Bank transfer,1,8.1,10,1,512,4,0.072,0.358,0
CUST_004461,Sandra,Miller,62,Male,Houston,48,53.35,260.9,1,0,DSL,0,0,0,1,1,0,One year,1,Electronic check,2,6.5,21,11,700,1,0.072,0.403,1
CUST_004462,James,Lee,72,Male,Charlotte,8,42.35,1.0,1,1,DSL,1,1,1,0,0,1,Two year,0,Credit card,4,6.8,5,0,607,1,-0.057,0.473,1
CUST_004463,Matthew,Jackson,57,Female,New York,20,49.74,12.7,1,0,Fiber optic,0,1,0,0,1,0,Two year,1,Mailed check,2,8.0,23,6,600,4,0.044,0.487,1
CUST_004464,Barbara,Robinson,62,Male,New York,16,86.82,101.0,1,1,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card,4,7.1,2,9,747,2,-0.109,0.684,0
CUST_004465,Mary,Harris,36,Male,San Antonio,13,128.94,18.0,1,0,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,2,8.3,2,6,850,2,-0.008,0.453,0
CUST_004466,Lisa,Lopez,27,Female,Chicago,39,90.21,81.6,1,0,Fiber optic,1,0,1,0,0,0,Two year,1,Credit card,2,7.8,4,10,649,3,-0.254,0.534,1
CUST_004467,Jessica,Johnson,57,Male,San Diego,1,112.43,148.9,1,0,Fiber optic,1,0,1,0,1,0,One year,0,Electronic check,4,7.9,3,1,732,2,0.136,0.692,0
